repeat,model,RMSE,MAE,R2,NRMSE,sMAPE
11,Static Early Fusion CatBoost,402.4227642869822,299.19650313212185,0.24151386862717095,0.24402568933780985,47.760780412798034
11,Static Early Fusion HistGB,415.68345458289747,303.907284001351,0.19070279277528135,0.2520668574270193,48.531261012657076
11,Trajectory Fusion ExtraTrees,390.8161915051577,295.1795347142858,0.2846350447494014,0.23698756382581876,46.34671264555967
11,CMGT-DINO,375.29894595054753,277.5086408134287,0.3403140208958333,0.22757804011312083,43.84253647592621
12,DINOv3 Static Image ExtraTrees,386.1991783751006,291.0613730081784,0.2722903184175852,0.19071564364202498,43.55647355493551
12,Phenotype-only ExtraTrees,425.3680772027195,300.02445169217697,0.11719405308257869,0.21005830972973805,43.898793143624594
12,Environment-only ExtraTrees,377.5319167345799,294.4598005076666,0.3045869955520999,0.1864355144368296,43.46674739828095
12,Static Early Fusion ExtraTrees,386.29336949370673,295.25617142857163,0.27193530913000286,0.19076215777466998,44.826294243065306
12,Static Early Fusion XGBoost,429.9507617986392,314.2874943615142,0.09806984468628965,0.21232136385117983,46.72351158279699
12,Static Early Fusion CatBoost,393.3037458943047,292.3714304757276,0.24526997548404783,0.19422407204657022,44.286659918404915
12,Static Early Fusion HistGB,437.74572812175813,330.9713131940157,0.06506957069284403,0.2161707299366707,49.74762212488173
12,Trajectory Fusion ExtraTrees,352.4948061955407,274.0486348214286,0.393765138964292,0.17407150923236578,42.840323486925136
12,CMGT-DINO,358.47705160164486,281.06305754903997,0.3730135146072998,0.17702570449463945,43.18600450805063
13,DINOv3 Static Image ExtraTrees,330.3711758605226,243.41315178952655,0.3062207495447361,0.21093131738900087,40.85603531487451
13,Phenotype-only ExtraTrees,290.9292797812361,232.3439287103174,0.4619881116460087,0.18574894160015076,39.13588623516812
13,Environment-only ExtraTrees,342.23019639980885,265.2859360971189,0.25551892606366755,0.2185029186910192,41.445835897213726
13,Static Early Fusion ExtraTrees,299.53271037487485,216.96940992063494,0.4296971771144601,0.19124195395043886,40.01417800337733
13,Static Early Fusion XGBoost,290.60149299994,211.90729226248607,0.4631997726911241,0.1855396603351572,38.14318065160948
13,Static Early Fusion CatBoost,315.15495741695287,236.46573772561044,0.368657108936318,0.20121625373787894,40.43660898558802
13,Static Early Fusion HistGB,312.466080215088,212.40039672278277,0.37938428651705947,0.19949949255552307,37.5050957630266
13,Trajectory Fusion ExtraTrees,291.29518803618237,211.3491718253966,0.4606339214397347,0.18598256219389137,37.98243849715058
